,trialnumber,category,trialcode,oldnumber,correctsource,stim_resp,stim_rt,stim_acc,onset,fix_onset,fix_duration
66,67,enc,enc46,old30,9,2,1677,0,,,
67,68,ctl,ctl19,,8,2,883,0,,,
68,69,ctl,ctl20,,5,2,826,0,,,
69,70,ctl,ctl21,,5,2,673,0,,,
70,71,ctl,ctl22,,8,2,940,0,,,
71,72,ctl,ctl23,,9,2,618,0,,,
72,73,ctl,ctl24,,8,2,665,0,,,
73,74,enc,enc47,old27,6,2,888,0,,,
74,75,enc,enc48,old07,6,2,1026,0,,,
75,76,enc,enc49,old45,8,2,1506,0,,,
76,77,enc,enc50,old48,9,2,1520,0,,,
77,78,enc,enc51,old06,6,2,1334,0,,,
78,79,ctl,ctl25,,9,2,696,0,,,
79,80,ctl,ctl26,,5,2,507,0,,,
80,81,enc,enc52,old49,5,2,949,0,,,
81,82,enc,enc53,old65,9,2,654,0,,,
82,83,enc,enc54,old51,8,2,1043,0,,,
83,84,enc,enc55,old59,8,2,928,0,,,
84,85,ctl,ctl27,,6,2,739,0,,,
85,86,enc,enc56,old33,6,2,954,0,,,
86,87,ctl,ctl28,,6,2,712,0,,,
87,88,enc,enc57,old64,9,2,1416,0,,,
88,89,enc,enc58,old69,9,2,1278,0,,,
89,90,enc,enc59,old54,5,2,1257,0,,,
90,91,ctl,ctl29,,9,2,885,0,,,
91,92,enc,enc60,old57,8,2,1322,0,,,
92,93,ctl,ctl30,,8,2,661,0,,,
93,94,enc,enc61,old12,8,2,1506,0,,,
94,95,ctl,ctl31,,8,2,679,0,,,
95,96,enc,enc62,old34,5,2,711,0,,,
96,97,ctl,ctl32,,5,2,716,0,,,
97,98,enc,enc63,old76,8,2,968,0,,,
98,99,enc,enc64,old68,9,2,1076,0,,,
99,100,ctl,ctl33,,9,2,559,0,,,
100,101,ctl,ctl34,,9,2,555,0,,,
101,102,enc,enc65,old71,8,2,1097,0,,,
102,103,enc,enc66,old72,8,2,1504,0,,,
103,104,ctl,ctl35,,6,2,683,0,,,
104,105,enc,enc67,old01,5,2,1507,0,,,
105,106,enc,enc68,old10,9,2,1370,0,,,
106,107,enc,enc69,old29,5,2,1339,0,,,
107,108,enc,enc70,old41,9,2,1227,0,,,
108,109,enc,enc71,old37,8,2,1151,0,,,
109,110,ctl,ctl36,,6,2,913,0,,,
110,111,enc,enc72,old26,6,2,689,0,,,
111,112,enc,enc73,old73,9,2,813,0,,,
112,113,ctl,ctl37,,5,2,609,0,,,
113,114,ctl,ctl38,,6,2,659,0,,,
114,115,enc,enc74,old44,5,2,1354,0,,,
115,116,enc,enc75,old50,6,2,863,0,,,
116,117,ctl,ctl39,,9,2,748,0,,,
117,118,enc,enc76,old21,5,2,969,0,,,
118,119,enc,enc77,old38,5,2,1002,0,,,
119,120,enc,enc78,old22,8,2,1105,0,,,
