sizeof_hdr	data_type	db_name	extents	session_error	regular	dim_info	dim	intent_p1	intent_p2	intent_p3	intent_code	datatype	bitpix	slice_start	pixdim	vox_offset	scl_slope	scl_inter	slice_end	slice_code	xyzt_units	cal_max	cal_min	slice_duration	toffset	glmax	glmin	descrip	aux_file	qform_code	sform_code	quatern_b	quatern_c	quatern_d	qoffset_x	qoffset_y	qoffset_z	srow_x	srow_y	srow_z	intent_name	magic	Modality	MagneticFieldStrength	ImagingFrequency	Manufacturer	ManufacturersModelName	InstitutionName	DeviceSerialNumber	StationName	PatientPosition	SoftwareVersions	MRAcquisitionType	SeriesDescription	ProtocolName	ScanningSequence	SequenceVariant	ImageType	SeriesNumber	AcquisitionTime	AcquisitionNumber	SliceThickness	SAR	FlipAngle	PercentPhaseFOV	PhaseEncodingSteps	AcquisitionMatrixPE	ReconMatrixPE	PixelBandwidth	ImageOrientationPatientDICOM	InPlanePhaseEncodingDirectionDICOM	ConversionSoftware	ConversionSoftwareVersion
348	b''	b''	0	0	b'r'	57	[ 4 74 74 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=145003.965;phase=1'	b''	1	1	-1.2496139e-18	-0.9563047	-0.2923717	120.150635	-54.90175	-105.109314	[-3.00000000e+00  0.00000000e+00  2.73582378e-16  1.20150635e+02]	[ -0.          2.4871125  -1.8453366 -54.90175  ]	[ 3.00000012e-16  1.67757869e+00  2.73582387e+00 -1.05109314e+02]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	fmri-MemoryTask_AP	fmri-MemoryTask_AP	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	14	14:50:3.965000	1	3	0.124972	90	100	74	74	74	2503	"[ 1.00000e+00  0.00000e+00  1.00000e-16  0.00000e+00  8.29038e-01
 -5.59193e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 4 74 74 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  2.5  0.   0.   0. ]	0.0	nan	nan	0	2	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=145037.772;phase=0'	b''	1	1	-1.2496139e-18	0.9563047	0.2923717	120.150635	-54.90175	-105.109314	[-3.00000000e+00  0.00000000e+00 -2.73582378e-16  1.20150635e+02]	[ -0.          2.4871125  -1.8453366 -54.90175  ]	[-3.00000012e-16  1.67757869e+00  2.73582387e+00 -1.05109314e+02]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	fmri-MemoryTask_PA	fmri-MemoryTask_PA	EP	SK	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'MOSAIC']	15	14:50:37.772500	1	3	0.124972	90	100	74	74	74	2503	"[ 1.00000e+00  0.00000e+00 -1.00000e-16  0.00000e+00  8.29038e-01
 -5.59193e-01]"	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      9.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=1.2e+02;Time=114025.250'	b''	1	1	-0.013796154	0.9995796	0.024076587	127.61283	-118.892525	-65.336914	[-9.3701059e-01 -2.6236400e-02 -4.8423234e-02  1.2761283e+02]	[-2.54774243e-02  9.36056197e-01 -1.45094603e-01 -1.18892525e+02]	[-1.6377877e-02  4.4907168e-02  2.9960976e+00 -6.5336914e+01]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	AX_FLAIR_SENSE2	WIP_AX_FLAIR_SENSE2_SENSE	IR	SK	['ORIGINAL' 'PRIMARY' 'M' 'IR' 'M' 'IR']	401	11:40:25.250000	4	3	0.233436	90	87.5	217	217	256	248	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=12;Time=113459.000'	b''	1	1	-0.013796154	0.9995796	0.024076587	127.61283	-118.892525	-65.336914	[-9.3701059e-01 -2.6236400e-02 -4.8423234e-02  1.2761283e+02]	[-2.54774243e-02  9.36056197e-01 -1.45094603e-01 -1.18892525e+02]	[-1.6377877e-02  4.4907168e-02  2.9960976e+00 -6.5336914e+01]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	DUAL_SENSE2	WIP_DUAL_SENSE2_SENSE	SE	SK	['ORIGINAL' 'PRIMARY' 'M' 'SE' 'M' 'SE']	301	11:34:59.000000	3	3	0.323188	90	100	240	240	256	220	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 180 256 256   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	"[1.        1.        1.        1.        0.0072803 0.        0.
 0.       ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=3.3;Time=112826.230'	b''	1	1	0.00944999	-0.008203498	0.013917662	-80.16654	-137.8952	-135.30771	[ 9.9948132e-01 -2.7985495e-02 -1.6141078e-02 -8.0166542e+01]	[ 2.7675495e-02  9.9943399e-01 -1.9125016e-02 -1.3789520e+02]	[ 1.6667221e-02  1.8668322e-02  9.9968678e-01 -1.3530771e+02]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	3D	T1W_3D_TFE_SENSE2	WIP_T1W_3D_TFE_SENSE2_SENSE	GR	MP	['ORIGINAL' 'PRIMARY' 'M' 'FFE' 'M' 'FFE']	201	11:28:26.230000	2	1	0.0311224	9	96.875	256	256	256	228	[-0.0279855  0.999434  -0.0186683 -0.0161411 -0.019125  -0.999687 ]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      0.65    0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=21;Time=114427.570'	b''	1	1	-0.013796154	0.9995796	0.024076587	127.61283	-118.892525	-65.336914	[-9.3701059e-01 -2.6236400e-02 -4.8423234e-02  1.2761283e+02]	[-2.54774243e-02  9.36056197e-01 -1.45094603e-01 -1.18892525e+02]	[-1.6377877e-02  4.4907168e-02  2.9960976e+00 -6.5336914e+01]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	T2_FFE_SENSE2	WIP_T2_FFE_SENSE2_SENSE	GR	SS	['ORIGINAL' 'PRIMARY' 'M' 'FFE' 'M' 'FFE']	501	11:44:27.570000	5	3	0.222297	20	100	256	256	256	217	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=1e+02;Time=113459.000'	b''	1	1	-0.013796154	0.9995796	0.024076587	127.61283	-118.892525	-65.336914	[-9.3701059e-01 -2.6236400e-02 -4.8423234e-02  1.2761283e+02]	[-2.54774243e-02  9.36056197e-01 -1.45094603e-01 -1.18892525e+02]	[-1.6377877e-02  4.4907168e-02  2.9960976e+00 -6.5336914e+01]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	DUAL_SENSE2	WIP_DUAL_SENSE2_SENSE	SE	SK	['ORIGINAL' 'PRIMARY' 'M' 'SE' 'M' 'SE']	301	11:34:59.000000	3	3	0.323188	90	100	240	240	256	220	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4 128 128  70  33   1   1   1]	0.0	0.0	0.0	0	4	16	0	"[-1.        2.        2.        2.       10.002685  0.        0.
  0.      ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=1.1e+02;Time=114940.630'	b''	1	1	-0.0137961535	0.9995796	0.024076587	135.2625	-126.219345	-64.06615	[-1.9989560e+00 -5.5970985e-02 -3.2282151e-02  1.3526250e+02]	[-5.43518402e-02  1.99691987e+00 -9.67297330e-02 -1.26219345e+02]	[-3.4939472e-02  9.5801957e-02  1.9973981e+00 -6.4066147e+01]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	DTI_32_iso	WIP_DTI_32_iso_SENSE	SE	SK	['ORIGINAL' 'PRIMARY' 'M' 'SE' 'M' 'SE']	601	11:49:40.630000	6	2	0.0999966	90	100	126	126	128	1790	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 4 80 80 41  4  1  1  1]	0.0	0.0	0.0	0	4	16	0	"[-1.         3.         3.         3.3        2.5000002  0.
  0.         0.       ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=122357.530'	b''	1	1	-0.00944769	0.9760416	0.21684423	126.87965	-92.49566	-91.68478	[-2.9980717e+00 -7.5150274e-02 -8.4623188e-02  1.2687965e+02]	[-3.5505790e-02  2.7173359e+00 -1.3978329e+00 -9.2495659e+01]	[ -0.10151431   1.2690303    2.9881256  -91.68478   ]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	fMRI-MemoryTask_AP	WIP_fMRI-MemoryTask_AP_SENSE	GR	SK	['ORIGINAL' 'PRIMARY' 'M' 'FFE' 'M' 'FFE']	1001	12:23:57.530000	10	3	0.119905	90	100	80	80	80	2047	[ 0.999357   0.0118353 -0.0338381 -0.0250501  0.905779  -0.42301  ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 80 80 41  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.   3.   3.   3.3  0.   0.   0.   0. ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=0;Time=122417.960'	b''	1	1	-0.00944769	0.9760416	0.21684423	126.87965	-92.49566	-91.68478	[-2.9980717e+00 -7.5150274e-02 -8.4623188e-02  1.2687965e+02]	[-3.5505790e-02  2.7173359e+00 -1.3978329e+00 -9.2495659e+01]	[ -0.10151431   1.2690303    2.9881256  -91.68478   ]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	B0_map	WIP_B0_map_CLEAR	RM	SS	['ORIGINAL' 'PRIMARY' 'B0' 'MAP' 'B0' 'UNSPECIFIED']	1101	12:24:17.960000	11	3	0.199812	60	100	80	80	80	308	[ 0.999357   0.0118353 -0.0338381 -0.0250501  0.905779  -0.42301  ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 80 80 41  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	"[-1.         3.         3.         3.3        0.4750014  0.
  0.         0.       ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=4.6;Time=122417.960'	b''	1	1	-0.00944769	0.9760416	0.21684423	126.87965	-92.49566	-91.68478	[-2.9980717e+00 -7.5150274e-02 -8.4623188e-02  1.2687965e+02]	[-3.5505790e-02  2.7173359e+00 -1.3978329e+00 -9.2495659e+01]	[ -0.10151431   1.2690303    2.9881256  -91.68478   ]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	B0_map	WIP_B0_map_CLEAR	GR	SS	['ORIGINAL' 'PRIMARY' 'M' 'FFE' 'M' 'FFE']	1101	12:24:17.960000	11	3	0.199812	60	100	80	80	80	308	[ 0.999357   0.0118353 -0.0338381 -0.0250501  0.905779  -0.42301  ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4  80  80  41 288   1   1   1]	0.0	0.0	0.0	0	4	16	0	"[-1.         3.0001187  3.0001187  3.3        2.5000002  0.
  0.         0.       ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=25;Time=121127.230'	b''	1	1	-0.00944769	0.9760416	0.21684423	126.884445	-92.499855	-91.68661	[-2.99819040e+00 -7.51532465e-02 -8.46231878e-02  1.26884445e+02]	[-3.5507195e-02  2.7174435e+00 -1.3978329e+00 -9.2499855e+01]	[ -0.10151833   1.2690805    2.9881256  -91.68661   ]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	fMRI-MemoryTask	WIP_fMRI-MemoryTask_SENSE	GR	SK	['ORIGINAL' 'PRIMARY' 'M' 'FFE' 'M' 'FFE']	901	12:11:27.230000	9	3	0.119988	90	100	80	80	80	2047	[ 0.999357   0.0118353 -0.0338381 -0.0250501  0.905779  -0.42301  ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4  64  64  39 300   1   1   1]	0.0	0.0	0.0	0	4	16	0	"[-1.         3.5        3.5        3.5        2.1099987  0.
  0.         0.       ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=30;Time=115713.210'	b''	1	1	-0.0137961535	0.9995796	0.024076587	118.01212	-110.07124	-61.059677	[-3.4981730e+00 -9.7949222e-02 -5.6493804e-02  1.1801212e+02]	[-9.5115721e-02  3.4946098e+00 -1.6927715e-01 -1.1007124e+02]	[ -0.06114408   0.16765343   3.495449   -61.059677  ]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	rs_fMRI	WIP_rs_fMRI_SENSE	GR	SK	['ORIGINAL' 'PRIMARY' 'M' 'FFE' 'M' 'FFE']	801	11:57:13.210000	8	3.5	0.116525	70	100	62	62	64	1906	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  3 128 128  70   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	"[-1.        2.        2.        2.       10.353154  0.        0.
  0.      ]"	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=1.1e+02;Time=115554.180'	b''	1	1	-0.0137961535	0.9995796	0.024076587	135.2625	-126.219345	-64.06615	[-1.9989560e+00 -5.5970985e-02 -3.2282151e-02  1.3526250e+02]	[-5.43518402e-02  1.99691987e+00 -9.67297330e-02 -1.26219345e+02]	[-3.4939472e-02  9.5801957e-02  1.9973981e+00 -6.4066147e+01]	b''	b'n+1'	MR	3	127.764	Philips	Ingenia	CHUS_FLEURIMONT_Philips_3t	71081	PHILIPS-9GMQJFI	HFS	5.1.8_5.1.8.2	2D	DTI_b0_AP	WIP_DTI_b0_AP_SENSE	SE	SK	['ORIGINAL' 'PRIMARY' 'M' 'SE' 'M' 'SE']	701	11:55:54.180000	7	2	0.0965608	90	100	126	126	128	1403	[ 0.999478   0.0271759 -0.0174697 -0.0279855  0.99846   -0.047901 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      9.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=1.2e+02;Time=90235.333;phase=1'	b''	1	1	-1.0157843e-10	-0.99050945	-0.13744454	126.33858	-72.521194	-99.58241	[-9.3750000e-01  1.9228444e-10 -3.1225085e-17  1.2633858e+02]	[ 1.8501957e-10  9.0207934e-01 -8.1684238e-01 -7.2521194e+01]	[ 5.2355249e-11  2.5526273e-01  2.8866596e+00 -9.9582413e+01]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	Axial_T2-FLAIR_iPAT2	Axial_T2-FLAIR_iPAT2	SE_IR	SK_SP_MP	['ORIGINAL' 'PRIMARY' 'M' 'NORM' 'DIS2D']	3	09:02:35.332500	1	3	0.651787	165	100	255	256	256	222	"[ 1.00000e+00 -1.97354e-10  5.58456e-11  2.05103e-10  9.62218e-01
 -2.72280e-01]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=10;Time=90752.290;phase=1'	b''	1	1	-1.0157843e-10	-0.99050945	-0.13744454	126.33858	-72.521194	-99.58241	[-9.3750000e-01  1.9228444e-10 -3.1225085e-17  1.2633858e+02]	[ 1.8501957e-10  9.0207934e-01 -8.1684238e-01 -7.2521194e+01]	[ 5.2355249e-11  2.5526273e-01  2.8866596e+00 -9.9582413e+01]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	PD_T2_1sequence	PD_T2_1sequence	SE	SK_SP	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM']	4	09:07:52.290000	1	3	0.389892	165	100	255	256	256	181	"[ 1.00000e+00 -1.97354e-10  5.58456e-11  2.05103e-10  9.62218e-01
 -2.72280e-01]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 192 256 256   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[1.  1.  1.  1.  2.3 0.  0.  0. ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=3;Time=85525.557;phase=1'	b''	1	1	0.0	0.0	0.0	-89.66142	-99.90802	-127.0	[  1.        0.        0.      -89.66142]	[  0.        1.        0.      -99.90802]	[   0.    0.    1. -127.]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	3D	MPRAGE_ipat2	MPRAGE_ipat2	GR_IR	SP_MP	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM']	2	08:55:25.557500	1	1	0.080939	9	100	255	256	256	238	[ 0  1  0  0  0 -1]	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      0.65    0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=20;Time=91527.240;phase=1'	b''	1	1	-1.0157843e-10	-0.99050945	-0.13744454	126.33858	-72.521194	-99.58241	[-9.3750000e-01  1.9228444e-10 -3.1225085e-17  1.2633858e+02]	[ 1.8501957e-10  9.0207934e-01 -8.1684238e-01 -7.2521194e+01]	[ 5.2355249e-11  2.5526273e-01  2.8866596e+00 -9.9582413e+01]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	AXIAL_T2_STAR_iPAT2	AXIAL_T2_STAR_iPAT2	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'NORM' 'DIS2D']	5	09:15:27.240000	1	3	0.0132722	20	100	256	256	256	199	"[ 1.00000e+00 -1.97354e-10  5.58456e-11  2.05103e-10  9.62218e-01
 -2.72280e-01]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	54	[  3 256 256  48   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.      0.9375  0.9375  3.      3.      0.      0.      0.    ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=91;Time=90752.383;phase=1'	b''	1	1	-1.0157843e-10	-0.99050945	-0.13744454	126.33858	-72.521194	-99.58241	[-9.3750000e-01  1.9228444e-10 -3.1225085e-17  1.2633858e+02]	[ 1.8501957e-10  9.0207934e-01 -8.1684238e-01 -7.2521194e+01]	[ 5.2355249e-11  2.5526273e-01  2.8866596e+00 -9.9582413e+01]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	PD_T2_1sequence	PD_T2_1sequence	SE	SK_SP	['ORIGINAL' 'PRIMARY' 'M' 'ND' 'NORM']	4	09:07:52.382500	1	3	0.389892	165	100	255	256	256	181	"[ 1.00000e+00 -1.97354e-10  5.58456e-11  2.05103e-10  9.62218e-01
 -2.72280e-01]"	ROW	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  4 128 128  70  31   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.   2.   2.   2.   9.4  0.   0.   0. ]	0.0	nan	nan	0	5	10	0.0	0.0	0.0	0.0	0	0	b'TE=96;Time=91953.015;phase=1'	b''	1	1	0.0	0.99050945	0.13744456	134.33862	-79.85875	-96.52859	[ -2.        0.       -0.      134.33862]	[ -0.           1.924436    -0.54456055 -79.85875   ]	[  0.           0.54456055   1.924436   -96.52859   ]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	DWI	DWI	EP	SK_SP	['ORIGINAL' 'PRIMARY' 'DIFFUSION' 'NONE' 'ND' 'NORM' 'MOSAIC']	6	09:19:53.015000	1	2	0.317233	90	100	127	128	128	2056	[ 1.        0.        0.        0.        0.962218 -0.27228 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[  3 128 128  70   1   1   1   1]	0.0	0.0	0.0	0	4	16	0	[-1.   2.   2.   2.   9.4  0.   0.   0. ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=96;Time=92520.355;phase=1'	b''	1	1	0.0	0.99050945	0.13744456	134.33858	-79.858795	-96.528564	[ -2.        0.       -0.      134.33858]	[ -0.         1.924436  -0.544562 -79.858795]	[  0.           0.54456055   1.924441   -96.528564  ]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	DWI-B02_AP	DWI-B02_AP	EP	SK_SP	['ORIGINAL' 'PRIMARY' 'DIFFUSION' 'NONE' 'ND' 'NORM']	7	09:25:20.355000	1	2	0.190359	90	100	127	128	128	2056	[ 1.        0.        0.        0.        0.962218 -0.27228 ]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=4.9;Time=95419.202;phase=1'	b''	1	1	0.0	0.9515944	0.3073566	117.33858	-30.043518	-114.75381	[ -3.        0.       -0.      117.33858]	[ -0.          2.4331915  -1.9303594 -30.043518 ]	[   0.           1.754873     2.6765094 -114.75381  ]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	13	09:54:19.202500	1	3	0.201355	60	100	74	74	74	268	[ 1.        0.        0.        0.        0.811064 -0.584958]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
348	b''	b''	0	0	b'r'	57	[ 3 74 74 45  1  1  1  1]	0.0	0.0	0.0	0	4	16	0	[-1.     3.     3.     3.3    0.476  0.     0.     0.   ]	0.0	nan	nan	0	0	10	0.0	0.0	0.0	0.0	0	0	b'TE=7.4;Time=95419.682;phase=1'	b''	1	1	0.0	0.9515944	0.3073566	117.33858	-30.043518	-114.75381	[ -3.        0.       -0.      117.33858]	[ -0.          2.4331915  -1.9303594 -30.043518 ]	[   0.           1.754873     2.6765094 -114.75381  ]	b''	b'n+1'	MR	3	123.254	Siemens	TrioTim	Mc_Connell_Brain_Imaging_Centre	35056	MRC35056	HFS	syngo_MR_B17	2D	fmri_fieldmap_gre_field_mapping	fmri_fieldmap_gre_field_mapping	GR	SP	['ORIGINAL' 'PRIMARY' 'M' 'ND']	13	09:54:19.682500	1	3	0.201355	60	100	74	74	74	268	[ 1.        0.        0.        0.        0.811064 -0.584958]	COL	dcm2niix	v1.0.20181125  (JP2:OpenJPEG) (JP-LS:CharLS) GCC5.5.0
